"","DCA1","DCA2","DCA3","DCA4"
"amo3",-0.931722994595931,0,0,0
"amo4",-0.748889980904879,0,0,0
"mrs1",0.282655368228378,0,0,0
"mrs2",1.05514163269035,0,0,0
"mrs3",-1.11350760879376,0,0,0
