"","DCA1","DCA2","DCA3","DCA4"
"X2",-0.406651723837982,-0.171404536782745,0.967659466715421,0
"X3",1.69659557052071,-0.00976866683692079,0.0889206806769514,0
"X4",-0.660465763978004,-1.11240632553367,-0.379390087506865,0
"X5",-0.629478082704723,1.29357952915333,-0.677190059885507,0
