"","DCA1","DCA2","DCA3","DCA4"
"OTU1",0.743774533610796,-1.0972798599486,0,0
"OTU2",-0.206513060427234,1.61231642829341,0,0
"OTU3",-0.962199838574475,-0.73279048011482,0,0
"OTU4",1.35704467987091,0.2364589623478,0,0
"OTU5",-0.663165967774688,0.72524086904403,0,0
