"","DCA1","DCA2","DCA3","DCA4"
"OTU9",0.644981193852328,1.89476340930859,0,0
"OTU10",2.02743912850033,-1.35567850603134,0,0
"OTU11",0.452071054745012,0.187792195096908,0,0
"OTU12",-0.863839213733104,1.77497967455415,0,0
"OTU13",0.195039790755324,0.250752068288997,0,0
"OTU14",0.0970507699899872,-1.00099412627445,0,0
"OTU15",0.264547257204769,0.429914166697381,0,0
"OTU16",-1.04838727102811,-0.148212499200823,0,0
