"","DCA1","DCA2","DCA3","DCA4"
"OTU12",-0.489509944000414,1.92886329434757,0,0
"OTU13",0.526097198759977,0.364462475232349,0,0
"OTU14",0.754255953132952,-1.20343146309384,0,0
"OTU15",1.79103974570758,0.557547365564501,0,0
"OTU16",-0.839898094569621,-0.0578155382908709,0,0
